pr_id,pr_url,repo_full_name,agent,created_at,merged_at,n_dependency_changes,pr_type,manifest_paths,tool_evidence
heintztyler/superset-for-cog#20,https://github.com/heintztyler/superset-for-cog/pull/20,heintztyler/superset-for-cog,devin,2026-06-06T00:56:32Z,,2,version_change_only,requirements/base.txt|requirements/development.txt,aidev_agent:devin
lahari-gangineni/superset#42,https://github.com/lahari-gangineni/superset/pull/42,lahari-gangineni/superset,devin,2026-05-04T17:34:36Z,,5,mixed,pyproject.toml|requirements/base.in|requirements/base.txt|requirements/development.txt,aidev_agent:devin
jl6062-u/devin-jl6062-u-06070008-fc63463a-5#1,https://github.com/jl6062-u/devin-jl6062-u-06070008-fc63463a-5/pull/1,jl6062-u/devin-jl6062-u-06070008-fc63463a-5,devin,2026-06-06T16:15:37Z,,3,dev_dependency_only,pyproject.toml,aidev_agent:devin
Cavernrostyle/repo-39nc9wdi#7,https://github.com/Cavernrostyle/repo-39nc9wdi/pull/7,Cavernrostyle/repo-39nc9wdi,devin,2026-06-03T01:42:46Z,,2,dev_dependency_only,pyproject.toml,aidev_agent:devin
jjparid/devin-jjparid-06070022-a2088592-5#1,https://github.com/jjparid/devin-jjparid-06070022-a2088592-5/pull/1,jjparid/devin-jjparid-06070022-a2088592-5,devin,2026-06-06T16:29:43Z,,3,dev_dependency_only,pyproject.toml,aidev_agent:devin
asselaas11/devin-asselaas11-06070023-d527f41f-5#1,https://github.com/asselaas11/devin-asselaas11-06070023-d527f41f-5/pull/1,asselaas11/devin-asselaas11-06070023-d527f41f-5,devin,2026-06-06T16:32:23Z,,3,dev_dependency_only,pyproject.toml,aidev_agent:devin
manixmihai/devin-manixmihai-06070007-97ed161f-5#1,https://github.com/manixmihai/devin-manixmihai-06070007-97ed161f-5/pull/1,manixmihai/devin-manixmihai-06070007-97ed161f-5,devin,2026-06-06T16:16:44Z,,3,dev_dependency_only,pyproject.toml,aidev_agent:devin
Abhijit85/superset#39,https://github.com/Abhijit85/superset/pull/39,Abhijit85/superset,devin,2026-06-07T17:42:17Z,,1,version_change_only,requirements/development.txt,aidev_agent:devin
jikei211/devin-jikei211-06070033-edd8d44f-5#1,https://github.com/jikei211/devin-jikei211-06070033-edd8d44f-5/pull/1,jikei211/devin-jikei211-06070033-edd8d44f-5,devin,2026-06-06T16:39:51Z,,3,dev_dependency_only,pyproject.toml,aidev_agent:devin
auto-res2/tanaka-20250911-v4#1,https://github.com/auto-res2/tanaka-20250911-v4/pull/1,auto-res2/tanaka-20250911-v4,devin,2025-09-12T03:01:25Z,,32,mixed,pyproject.toml,aidev_agent:devin
chgreer1070/mcp-server-example#3,https://github.com/chgreer1070/mcp-server-example/pull/3,chgreer1070/mcp-server-example,devin,2026-05-29T20:37:49Z,,1,new_runtime_dependency,pyproject.toml,aidev_agent:devin
thompalex/superset#325,https://github.com/thompalex/superset/pull/325,thompalex/superset,devin,2026-06-05T17:23:51Z,,2,version_change_only,pyproject.toml|requirements/development.txt,aidev_agent:devin
riankawahara/superset#20,https://github.com/riankawahara/superset/pull/20,riankawahara/superset,devin,2026-06-04T15:58:13Z,,2,version_change_only,requirements/base.txt|requirements/development.txt,aidev_agent:devin
thagikura/superset-fork#21,https://github.com/thagikura/superset-fork/pull/21,thagikura/superset-fork,devin,2026-06-03T09:58:31Z,,3,version_change_only,requirements/base.in|requirements/base.txt|requirements/development.txt,aidev_agent:devin
prose6cott/utils-py-753331#3,https://github.com/prose6cott/utils-py-753331/pull/3,prose6cott/utils-py-753331,devin,2026-05-26T06:18:41Z,,3,new_runtime_dependency,setup.py,aidev_agent:devin
Kaalvoete/youtube-ai-automation#5,https://github.com/Kaalvoete/youtube-ai-automation/pull/5,Kaalvoete/youtube-ai-automation,devin,2026-06-05T21:26:04Z,,14,version_change_only,requirements.txt,aidev_agent:devin
miniusertx96-commits/g#1,https://github.com/miniusertx96-commits/g/pull/1,miniusertx96-commits/g,devin,2026-05-22T15:05:34Z,,8,new_runtime_dependency,api/requirements.txt|requirements.txt,aidev_agent:devin
big-pan-whu/d2l-zh#2,https://github.com/big-pan-whu/d2l-zh/pull/2,big-pan-whu/d2l-zh,devin,2026-06-01T03:45:43Z,,5,new_runtime_dependency,setup.py,aidev_agent:devin
Samikshapatil2511/schneider-aws-nyc-ass#1,https://github.com/Samikshapatil2511/schneider-aws-nyc-ass/pull/1,Samikshapatil2511/schneider-aws-nyc-ass,devin,2026-06-11T16:34:59Z,,17,new_runtime_dependency,requirements.txt,aidev_agent:devin
Kaalvoete/youtube-ai-automation#8,https://github.com/Kaalvoete/youtube-ai-automation/pull/8,Kaalvoete/youtube-ai-automation,devin,2026-06-05T21:37:39Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:devin
BOMUND/Akli2.0#4,https://github.com/BOMUND/Akli2.0/pull/4,BOMUND/Akli2.0,devin,2026-05-16T18:20:47Z,,14,new_runtime_dependency,pyproject.toml|requirements.txt,aidev_agent:devin
WUHUANGcc/genshin_impact_assistant#2,https://github.com/WUHUANGcc/genshin_impact_assistant/pull/2,WUHUANGcc/genshin_impact_assistant,devin,2026-04-15T01:11:25Z,,1,version_change_only,requirements.txt,aidev_agent:devin
Samikshapatil2511/schneider-aws-nyc-ass#4,https://github.com/Samikshapatil2511/schneider-aws-nyc-ass/pull/4,Samikshapatil2511/schneider-aws-nyc-ass,devin,2026-06-11T16:40:38Z,,17,new_runtime_dependency,requirements.txt,aidev_agent:devin
Xandresx1/Automatizacion-De-Reportes-Python-Flask#2,https://github.com/Xandresx1/Automatizacion-De-Reportes-Python-Flask/pull/2,Xandresx1/Automatizacion-De-Reportes-Python-Flask,devin,2026-06-04T15:33:20Z,,4,version_change_only,requirements.txt,aidev_agent:devin
coledemeulemeester/superset#37,https://github.com/coledemeulemeester/superset/pull/37,coledemeulemeester/superset,devin,2026-05-05T05:51:32Z,,2,mixed,pyproject.toml|requirements/development.txt,aidev_agent:devin
COG-GTM/USArmy-Dshell#21,https://github.com/COG-GTM/USArmy-Dshell/pull/21,COG-GTM/USArmy-Dshell,devin,2026-05-12T13:53:28Z,,12,new_runtime_dependency,requirements.txt|setup.py,aidev_agent:devin
leo267410-dev/brain-inspired-ai#4,https://github.com/leo267410-dev/brain-inspired-ai/pull/4,leo267410-dev/brain-inspired-ai,devin,2026-04-17T07:23:55Z,,7,mixed,pyproject.toml|requirements.txt,aidev_agent:devin
colin-d-fried/adversarial-robustness-toolbox#2,https://github.com/colin-d-fried/adversarial-robustness-toolbox/pull/2,colin-d-fried/adversarial-robustness-toolbox,devin,2026-04-19T14:29:51Z,,22,new_runtime_dependency,setup.py,aidev_agent:devin
COG-GTM/radarsimpy#1,https://github.com/COG-GTM/radarsimpy/pull/1,COG-GTM/radarsimpy,devin,2026-01-28T17:51:11Z,,19,mixed,pyproject.toml,aidev_agent:devin
COG-GTM/USArmy-ARL_Battlespace#7,https://github.com/COG-GTM/USArmy-ARL_Battlespace/pull/7,COG-GTM/USArmy-ARL_Battlespace,devin,2026-04-30T17:03:28Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:devin
samsaNR/VALORANT-rank-yoinker-gui#1,https://github.com/samsaNR/VALORANT-rank-yoinker-gui/pull/1,samsaNR/VALORANT-rank-yoinker-gui,devin,2026-04-29T17:55:47Z,,1,new_runtime_dependency,requirements.txt,aidev_agent:devin
colin-d-fried/adversarial-robustness-toolbox#6,https://github.com/colin-d-fried/adversarial-robustness-toolbox/pull/6,colin-d-fried/adversarial-robustness-toolbox,devin,2026-04-19T16:31:48Z,,1,version_change_only,setup.py,aidev_agent:devin
Skater1808/gemini-live-jarvis-German#7,https://github.com/Skater1808/gemini-live-jarvis-German/pull/7,Skater1808/gemini-live-jarvis-German,devin,2026-06-05T18:56:53Z,,19,new_runtime_dependency,aegis_x_enterprise/requirements.txt|aegis_x_enterprise/setup.py,aidev_agent:devin
COG-GTM/USArmy-ARL-Active-Defense-Framework#3,https://github.com/COG-GTM/USArmy-ARL-Active-Defense-Framework/pull/3,COG-GTM/USArmy-ARL-Active-Defense-Framework,devin,2026-04-30T17:04:36Z,,8,new_runtime_dependency,requirements.txt,aidev_agent:devin
giacomodalpino/superset#17,https://github.com/giacomodalpino/superset/pull/17,giacomodalpino/superset,devin,2026-04-18T02:09:26Z,,1,version_change_only,requirements/development.txt,aidev_agent:devin
BobBedetti/robinhood-deux#2,https://github.com/BobBedetti/robinhood-deux/pull/2,BobBedetti/robinhood-deux,devin,2026-04-27T02:44:18Z,,15,mixed,requirements/default.txt|requirements/django.txt|requirements/test-ci.txt|requirements/test-django110.txt|requirements/test-django19.txt|requirements/test-django42.txt|requirements/test.txt,aidev_agent:devin
colin-d-fried/adversarial-robustness-toolbox#1,https://github.com/colin-d-fried/adversarial-robustness-toolbox/pull/1,colin-d-fried/adversarial-robustness-toolbox,devin,2026-04-19T14:28:23Z,,1,new_runtime_dependency,setup.py,aidev_agent:devin
BobBedetti/robinhood-deux#1,https://github.com/BobBedetti/robinhood-deux/pull/1,BobBedetti/robinhood-deux,devin,2026-04-27T02:43:00Z,,14,mixed,requirements/default.txt|requirements/test-ci.txt|requirements/test-django110.txt|requirements/test-django19.txt|requirements/test-django42.txt|requirements/test.txt,aidev_agent:devin
milind-windsurf/pootle#1,https://github.com/milind-windsurf/pootle/pull/1,milind-windsurf/pootle,devin,2025-08-19T20:00:45Z,,3,new_runtime_dependency,requirements/base.txt,aidev_agent:devin
git-jchen/RecBole#5,https://github.com/git-jchen/RecBole/pull/5,git-jchen/RecBole,devin,2026-06-08T16:57:47Z,2026-06-08T16:58:44Z,1,version_change_only,setup.py,aidev_agent:devin
ManBoyx/E.G.C#1,https://github.com/ManBoyx/E.G.C/pull/1,ManBoyx/E.G.C,devin,2026-06-10T21:02:29Z,2026-06-10T21:41:22Z,10,version_change_only,requirements.txt|setup.py,aidev_agent:devin
vlearner/FlaskProject-Nasa-Image-of-the-Day#6,https://github.com/vlearner/FlaskProject-Nasa-Image-of-the-Day/pull/6,vlearner/FlaskProject-Nasa-Image-of-the-Day,devin,2026-05-21T02:00:43Z,2026-05-21T02:20:49Z,2,version_change_only,requirements.txt,aidev_agent:devin
kikukikuk689/tes-buat#2,https://github.com/kikukikuk689/tes-buat/pull/2,kikukikuk689/tes-buat,devin,2026-05-11T15:57:32Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:devin
andysilva86/serverless-dashboard-aws#1,https://github.com/andysilva86/serverless-dashboard-aws/pull/1,andysilva86/serverless-dashboard-aws,devin,2026-05-07T22:13:04Z,2026-05-07T22:15:32Z,9,mixed,backend/pyproject.toml,aidev_agent:devin
coutcastt/TCGA#1,https://github.com/coutcastt/TCGA/pull/1,coutcastt/TCGA,devin,2026-05-19T13:41:55Z,2026-05-19T14:23:21Z,108,new_runtime_dependency,requirements-lock.txt|requirements.txt,aidev_agent:devin
harryroger798/Test#108,https://github.com/harryroger798/Test/pull/108,harryroger798/Test,devin,2026-02-18T09:06:43Z,,18,new_runtime_dependency,wpvault/requirements.txt,aidev_agent:devin
ComposioHQ/composio#1378,https://github.com/ComposioHQ/composio/pull/1378,ComposioHQ/composio,devin,2025-02-27T13:05:39Z,2025-03-09T03:04:58Z,70,mixed,python/plugins/agno/pyproject.toml|python/plugins/autogen/pyproject.toml|python/plugins/camel/pyproject.toml|python/plugins/claude/pyproject.toml|python/plugins/crew_ai/pyproject.toml|python/plugins/gemini/pyproject.toml|python/plugins/google/pyproject.toml|python/plugins/griptape/pyproject.toml|python/plugins/julep/pyproject.toml|python/plugins/langchain/pyproject.toml|python/plugins/langgraph/pyproject.toml|python/plugins/llamaindex/pyproject.toml|python/plugins/lyzr/pyproject.toml|python/plugins/openai/pyproject.toml|python/plugins/phidata/pyproject.toml|python/plugins/praisonai/pyproject.toml|python/plugins/pydanticai/pyproject.toml|python/plugins/smolagent/pyproject.toml|python/plugins/togetherai/pyproject.toml|python/pyproject.toml|python/swe/pyproject.toml,aidev_agent:devin
MarcusFunt/Local-AI-API#1,https://github.com/MarcusFunt/Local-AI-API/pull/1,MarcusFunt/Local-AI-API,aider,2026-05-18T17:39:36Z,2026-05-18T18:08:54Z,10,new_runtime_dependency,requirements.txt,aidev_agent:aider
abuzarmahmood/blech_github_bot#146,https://github.com/abuzarmahmood/blech_github_bot/pull/146,abuzarmahmood/blech_github_bot,aider,2025-04-02T20:19:11Z,,3,dev_dependency_only,requirements-dev.txt,aidev_agent:aider
open-thoughts/OpenThoughts-Agent#18,https://github.com/open-thoughts/OpenThoughts-Agent/pull/18,open-thoughts/OpenThoughts-Agent,aider,2026-02-20T08:06:27Z,,1,version_change_only,database/unified_db/requirements.txt,aidev_agent:aider
StephCastrof001/leads_b2c#9,https://github.com/StephCastrof001/leads_b2c/pull/9,StephCastrof001/leads_b2c,aider,2026-05-12T06:49:55Z,2026-05-17T22:38:48Z,2,new_runtime_dependency,requirements.txt,aidev_agent:aider
offx-zinth/SMP#7,https://github.com/offx-zinth/SMP/pull/7,offx-zinth/SMP,aider,2026-03-04T08:59:38Z,,9,new_runtime_dependency,requirements.txt,aidev_agent:aider
ecoleduweb/EmploiEtudiant#400,https://github.com/ecoleduweb/EmploiEtudiant/pull/400,ecoleduweb/EmploiEtudiant,aider,2026-05-25T12:13:08Z,2026-06-02T19:06:50Z,2,new_runtime_dependency,back-end/requirements.txt,aidev_agent:aider
offx-zinth/SMP#6,https://github.com/offx-zinth/SMP/pull/6,offx-zinth/SMP,aider,2026-03-04T08:54:40Z,,9,new_runtime_dependency,requirements.txt,aidev_agent:aider
refactordude/Proj28_PBM2#2,https://github.com/refactordude/Proj28_PBM2/pull/2,refactordude/Proj28_PBM2,aider,2026-05-03T04:21:53Z,2026-05-03T04:28:52Z,7,new_runtime_dependency,requirements.txt,aidev_agent:aider
AmandipSidhu/infinity-lab-public#47,https://github.com/AmandipSidhu/infinity-lab-public/pull/47,AmandipSidhu/infinity-lab-public,aider,2026-03-04T06:44:54Z,2026-03-04T17:42:35Z,1,new_runtime_dependency,constraints.txt,aidev_agent:aider
leondavi/pluto#34,https://github.com/leondavi/pluto/pull/34,leondavi/pluto,aider,2026-05-01T01:35:59Z,2026-05-01T11:57:32Z,1,new_runtime_dependency,requirements.txt,aidev_agent:aider
RF-D/ai_code_tutor#4,https://github.com/RF-D/ai_code_tutor/pull/4,RF-D/ai_code_tutor,aider,2025-05-21T00:23:40Z,,11,new_runtime_dependency,backend/requirements.txt,aidev_agent:aider
ambient-code/reference#22,https://github.com/ambient-code/reference/pull/22,ambient-code/reference,aider,2026-01-16T02:54:27Z,2026-01-16T03:08:34Z,6,new_runtime_dependency,requirements.txt,aidev_agent:aider
cicero-im/open-webui-2#27,https://github.com/cicero-im/open-webui-2/pull/27,cicero-im/open-webui-2,aider,2025-03-26T04:33:53Z,,2,new_runtime_dependency,backend/requirements.txt,aidev_agent:aider
QWED-AI/qwed-verification#126,https://github.com/QWED-AI/qwed-verification/pull/126,QWED-AI/qwed-verification,aider,2026-04-07T23:35:11Z,2026-04-10T07:17:14Z,3,new_runtime_dependency,requirements.in,aidev_agent:aider
cbwinslow/mlb#28,https://github.com/cbwinslow/mlb/pull/28,cbwinslow/mlb,aider,2026-05-25T02:47:01Z,2026-05-25T05:29:04Z,15,new_runtime_dependency,pyproject.toml,aidev_agent:aider
tudragon154203/product-video-matching#19,https://github.com/tudragon154203/product-video-matching/pull/19,tudragon154203/product-video-matching,aider,2025-09-28T17:02:34Z,2025-09-29T01:56:11Z,2,new_runtime_dependency,services/dropship-product-finder/requirements.txt,aidev_agent:aider
cicero-im/open-webui-2#38,https://github.com/cicero-im/open-webui-2/pull/38,cicero-im/open-webui-2,aider,2025-03-28T09:32:55Z,,107,new_runtime_dependency,backend/requirements.txt|pipelines/requirements-openwebui-pipelines.txt,aidev_agent:aider
akepo225/offline-coding-agent#13,https://github.com/akepo225/offline-coding-agent/pull/13,akepo225/offline-coding-agent,aider,2025-10-12T21:06:31Z,,13,new_runtime_dependency,requirements.txt,aidev_agent:aider
tudragon154203/product-video-matching#8,https://github.com/tudragon154203/product-video-matching/pull/8,tudragon154203/product-video-matching,aider,2025-09-28T05:16:54Z,,5,dev_dependency_only,requirements-test.txt,aidev_agent:aider
tudragon154203/product-video-matching#27,https://github.com/tudragon154203/product-video-matching/pull/27,tudragon154203/product-video-matching,aider,2025-10-02T07:09:40Z,2025-10-02T08:15:50Z,1,new_runtime_dependency,services/video-crawler/requirements.txt,aidev_agent:aider
JasonDoug/Trendit#17,https://github.com/JasonDoug/Trendit/pull/17,JasonDoug/Trendit,aider,2025-09-01T02:10:07Z,2025-09-01T12:03:37Z,3,new_runtime_dependency,backend/requirements.txt,aidev_agent:aider
dexoon/teletest-api#7,https://github.com/dexoon/teletest-api/pull/7,dexoon/teletest-api,aider,2025-06-20T19:27:45Z,2025-06-20T19:48:27Z,6,mixed,pyproject.toml|requirements.txt|tests/real_bot/requirements.txt,aidev_agent:aider
ecoleduweb/EmploiEtudiant#346,https://github.com/ecoleduweb/EmploiEtudiant/pull/346,ecoleduweb/EmploiEtudiant,aider,2025-04-30T19:06:21Z,2025-05-07T13:35:24Z,1,new_runtime_dependency,back-end/requirements.txt,aidev_agent:aider
djh00t/dev-containers#2,https://github.com/djh00t/dev-containers/pull/2,djh00t/dev-containers,aider,2024-03-19T07:12:44Z,2025-04-25T10:11:51Z,1,new_runtime_dependency,python/requirements.txt,aidev_agent:aider
abuzarmahmood/blech_github_bot#155,https://github.com/abuzarmahmood/blech_github_bot/pull/155,abuzarmahmood/blech_github_bot,aider,2025-04-21T20:51:15Z,2025-04-22T18:31:37Z,2,version_change_only,requirements.txt,aidev_agent:aider
ursisterbtw/markdown_lab#15,https://github.com/ursisterbtw/markdown_lab/pull/15,ursisterbtw/markdown_lab,aider,2025-06-07T10:09:17Z,,27,mixed,pyproject.toml|requirements.txt,aidev_agent:aider
RF-D/ai_code_tutor#8,https://github.com/RF-D/ai_code_tutor/pull/8,RF-D/ai_code_tutor,aider,2025-05-21T03:50:02Z,,11,new_runtime_dependency,backend/requirements.txt,aidev_agent:aider
abuzarmahmood/blech_github_bot#98,https://github.com/abuzarmahmood/blech_github_bot/pull/98,abuzarmahmood/blech_github_bot,aider,2025-03-12T18:52:47Z,,3,new_runtime_dependency,requirements.txt,aidev_agent:aider
arthrod/sec-edgar-bulker#3,https://github.com/arthrod/sec-edgar-bulker/pull/3,arthrod/sec-edgar-bulker,aider,2024-12-18T01:09:39Z,2025-02-22T01:12:57Z,7,mixed,pyproject.toml|requirements.txt,aidev_agent:aider
jag-k/pydantic-settings-export#22,https://github.com/jag-k/pydantic-settings-export/pull/22,jag-k/pydantic-settings-export,aider,2025-01-25T02:56:14Z,2025-03-01T20:01:18Z,4,mixed,pyproject.toml,aidev_agent:aider
bacalhau-project/andaime#22,https://github.com/bacalhau-project/andaime/pull/22,bacalhau-project/andaime,aider,2024-11-25T02:19:07Z,2024-11-27T00:31:11Z,39,new_runtime_dependency,requirements.txt,aidev_agent:aider
NVIDIA-NeMo/nemo-platform#48,https://github.com/NVIDIA-NeMo/nemo-platform/pull/48,NVIDIA-NeMo/nemo-platform,aider,2026-05-26T14:47:54Z,,1,new_runtime_dependency,packages/coding_agents/pyproject.toml,aidev_agent:aider
silveimar/graphify#8,https://github.com/silveimar/graphify/pull/8,silveimar/graphify,aider,2026-05-21T03:26:13Z,,5,dev_dependency_only,pyproject.toml,aidev_agent:aider
jlynshue/local-private-orchestration#4,https://github.com/jlynshue/local-private-orchestration/pull/4,jlynshue/local-private-orchestration,aider,2026-06-05T01:27:25Z,2026-06-05T01:45:26Z,6,mixed,privacy-agent/scaffold/template/pyproject.toml,aidev_agent:aider
motsognirr/olmlx#418,https://github.com/motsognirr/olmlx/pull/418,motsognirr/olmlx,aider,2026-06-02T21:51:59Z,2026-06-03T05:20:00Z,1,new_runtime_dependency,pyproject.toml,aidev_agent:aider
ruvnet/sparc#34,https://github.com/ruvnet/sparc/pull/34,ruvnet/sparc,aider,2026-05-23T09:08:05Z,2026-05-23T09:10:46Z,4,version_change_only,pyproject.toml|requirements-dev.txt,aidev_agent:aider
electron-rare/AV-Live#1,https://github.com/electron-rare/AV-Live/pull/1,electron-rare/AV-Live,aider,2026-05-21T10:39:39Z,2026-05-21T10:41:34Z,1,new_runtime_dependency,data_only_viz/pyproject.toml,aidev_agent:aider
winter-to-spring/V4_AUTUMN#380,https://github.com/winter-to-spring/V4_AUTUMN/pull/380,winter-to-spring/V4_AUTUMN,aider,2026-04-24T01:35:54Z,2026-04-24T02:20:10Z,2,new_runtime_dependency,pyproject.toml,aidev_agent:aider
MementoRC/llm-pytest-analyzer#27,https://github.com/MementoRC/llm-pytest-analyzer/pull/27,MementoRC/llm-pytest-analyzer,aider,2025-05-27T17:18:18Z,,1,new_runtime_dependency,pyproject.toml,aidev_agent:aider
harbor-framework/harbor#411,https://github.com/harbor-framework/harbor/pull/411,harbor-framework/harbor,aider,2026-01-03T10:01:07Z,,1,new_runtime_dependency,adapters/swebench_live/pyproject.toml,aidev_agent:aider
lihs-ie/pschool#29,https://github.com/lihs-ie/pschool/pull/29,lihs-ie/pschool,aider,2026-05-16T06:23:04Z,2026-05-16T06:23:13Z,2,new_runtime_dependency,pyproject.toml,aidev_agent:aider
BicameralAI/bicameral-mcp#400,https://github.com/BicameralAI/bicameral-mcp/pull/400,BicameralAI/bicameral-mcp,aider,2026-05-17T01:26:20Z,2026-05-17T01:43:16Z,1,new_runtime_dependency,pyproject.toml,aidev_agent:aider
movito/adversarial-workflow#60,https://github.com/movito/adversarial-workflow/pull/60,movito/adversarial-workflow,aider,2026-04-08T22:12:36Z,2026-04-10T20:40:30Z,2,new_runtime_dependency,pyproject.toml,aidev_agent:aider
cgpadwick/mle-beast#16,https://github.com/cgpadwick/mle-beast/pull/16,cgpadwick/mle-beast,aider,2026-05-20T16:47:13Z,2026-05-21T16:19:47Z,1,new_runtime_dependency,pyproject.toml,aidev_agent:aider
shelkesays/safelint#58,https://github.com/shelkesays/safelint/pull/58,shelkesays/safelint,aider,2026-05-27T10:47:45Z,2026-05-29T07:41:36Z,1,new_runtime_dependency,pyproject.toml,aidev_agent:aider
muffy86/MetaGPT#6,https://github.com/muffy86/MetaGPT/pull/6,muffy86/MetaGPT,aider,2026-04-17T09:05:39Z,,6,mixed,genesis-pack/packs/00-installer/assets/pyproject.toml,aidev_agent:aider
r33n3/MASS#13,https://github.com/r33n3/MASS/pull/13,r33n3/MASS,aider,2026-02-25T18:23:00Z,2026-02-25T18:23:19Z,43,mixed,pyproject.toml,aidev_agent:aider
harbor-framework/harbor#1289,https://github.com/harbor-framework/harbor/pull/1289,harbor-framework/harbor,aider,2026-03-26T19:59:02Z,2026-04-23T03:50:17Z,2,new_runtime_dependency,adapters/adebench/pyproject.toml|adapters/autocodebench/pyproject.toml,aidev_agent:aider
JoshuaOliphant/forkhub#6,https://github.com/JoshuaOliphant/forkhub/pull/6,JoshuaOliphant/forkhub,aider,2026-04-11T05:37:47Z,2026-04-11T13:40:36Z,1,new_runtime_dependency,pyproject.toml,aidev_agent:aider
unitaryai/osmia#4,https://github.com/unitaryai/osmia/pull/4,unitaryai/osmia,aider,2026-03-10T16:43:18Z,2026-03-12T15:24:31Z,2,new_runtime_dependency,examples/plugins/example-jira-python/pyproject.toml,aidev_agent:aider
amc-corey-cox/cc_forge#25,https://github.com/amc-corey-cox/cc_forge/pull/25,amc-corey-cox/cc_forge,aider,2026-02-10T19:42:38Z,2026-02-16T16:21:58Z,5,mixed,pyproject.toml,aidev_agent:aider
Questi0nM4rk/ai-guardrails#95,https://github.com/Questi0nM4rk/ai-guardrails/pull/95,Questi0nM4rk/ai-guardrails,aider,2026-03-08T18:13:05Z,2026-03-13T18:58:14Z,7,mixed,pyproject.toml,aidev_agent:aider
shelkesays/safelint#42,https://github.com/shelkesays/safelint/pull/42,shelkesays/safelint,aider,2026-05-09T11:12:41Z,2026-05-09T11:55:25Z,2,new_runtime_dependency,pyproject.toml,aidev_agent:aider
shelkesays/safelint#48,https://github.com/shelkesays/safelint/pull/48,shelkesays/safelint,aider,2026-05-12T12:13:52Z,2026-05-13T13:59:14Z,3,optional_dependency,pyproject.toml,aidev_agent:aider
GitCmurf/revrem#6,https://github.com/GitCmurf/revrem/pull/6,GitCmurf/revrem,aider,2026-05-07T21:51:09Z,2026-05-09T09:40:31Z,10,mixed,pyproject.toml,aidev_agent:aider
PrimeIntellect-ai/community-environments#227,https://github.com/PrimeIntellect-ai/community-environments/pull/227,PrimeIntellect-ai/community-environments,aider,2025-10-02T18:03:13Z,2025-10-07T13:59:09Z,3,new_runtime_dependency,environments/AiderPolyglot/pyproject.toml,aidev_agent:aider
junichiro/ailab#9,https://github.com/junichiro/ailab/pull/9,junichiro/ailab,aider,2025-10-23T02:53:52Z,2025-10-23T07:36:15Z,13,mixed,pyproject.toml,aidev_agent:aider
monarch-initiative/deep-research-client#13,https://github.com/monarch-initiative/deep-research-client/pull/13,monarch-initiative/deep-research-client,aider,2025-11-12T22:18:40Z,2025-11-14T03:02:11Z,1,optional_dependency,pyproject.toml,aidev_agent:aider
tomboulier/IABM2026#17,https://github.com/tomboulier/IABM2026/pull/17,tomboulier/IABM2026,aider,2025-12-13T14:35:58Z,2025-12-13T14:36:09Z,1,new_runtime_dependency,pyproject.toml,aidev_agent:aider
akitorahayashi/mev#153,https://github.com/akitorahayashi/mev/pull/153,akitorahayashi/mev,aider,2025-10-12T22:07:31Z,,3,new_runtime_dependency,pyproject.toml,aidev_agent:aider
marcinpsk/netbox-kea#1,https://github.com/marcinpsk/netbox-kea/pull/1,marcinpsk/netbox-kea,aider,2026-03-19T20:36:12Z,2026-03-23T16:24:25Z,3,dev_dependency_only,pyproject.toml,aidev_agent:aider
tosin2013/aider-lint-fixer#54,https://github.com/tosin2013/aider-lint-fixer/pull/54,tosin2013/aider-lint-fixer,aider,2025-09-02T02:31:29Z,2025-09-02T03:11:59Z,4,mixed,pyproject.toml|requirements-dev.txt,aidev_agent:aider
anamanlab/lawglance#34,https://github.com/anamanlab/lawglance/pull/34,anamanlab/lawglance,aider,2026-02-27T23:36:32Z,,4,new_runtime_dependency,backend-cloudflare/pyproject.toml,aidev_agent:aider
tosin2013/aider-lint-fixer#92,https://github.com/tosin2013/aider-lint-fixer/pull/92,tosin2013/aider-lint-fixer,aider,2025-09-10T04:17:10Z,2025-09-10T04:27:02Z,41,mixed,requirements-dev.in|requirements.in,aidev_agent:aider
limjiyoon/ai-code-review#1,https://github.com/limjiyoon/ai-code-review/pull/1,limjiyoon/ai-code-review,aider,2025-08-04T10:26:08Z,2025-08-04T10:38:34Z,8,new_runtime_dependency,pyproject.toml,aidev_agent:aider
patchy631/ai-engineering-hub#166,https://github.com/patchy631/ai-engineering-hub/pull/166,patchy631/ai-engineering-hub,aider,2025-08-01T15:15:44Z,2025-08-06T04:46:06Z,12,new_runtime_dependency,code-model-comparison/pyproject.toml,aidev_agent:aider
bossjones/apple-reminders-mcp#1,https://github.com/bossjones/apple-reminders-mcp/pull/1,bossjones/apple-reminders-mcp,aider,2025-06-05T18:48:28Z,2025-06-05T19:32:25Z,91,mixed,pyproject.toml,aidev_agent:aider
cicero-im/RA.Aid#6,https://github.com/cicero-im/RA.Aid/pull/6,cicero-im/RA.Aid,aider,2025-02-12T05:49:36Z,2025-02-14T20:33:22Z,12,new_runtime_dependency,pyproject.toml,aidev_agent:aider
claudianus/maru-deep-pro-search#101,https://github.com/claudianus/maru-deep-pro-search/pull/101,claudianus/maru-deep-pro-search,aider,2026-05-19T03:06:20Z,2026-05-19T03:20:14Z,1,new_runtime_dependency,scripts/requirements-marketing.txt,aidev_agent:aider
