change_id,pr_id,repo,created_at,package_name,pinned_version,change_type,label_primary,label_secondary,label_confidence,evidence_source,evidence_note
arthrod/sec-edgar-bulker#3::requirements.txt::click::add,arthrod/sec-edgar-bulker#3,arthrod/sec-edgar-bulker,2024-12-18T01:09:39Z,click,8.1.7,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
arthrod/sec-edgar-bulker#3::requirements.txt::names::add,arthrod/sec-edgar-bulker#3,arthrod/sec-edgar-bulker,2024-12-18T01:09:39Z,names,0.3.0,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
arthrod/sec-edgar-bulker#3::requirements.txt::pydantic::add,arthrod/sec-edgar-bulker#3,arthrod/sec-edgar-bulker,2024-12-18T01:09:39Z,pydantic,2.6.1,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
jag-k/pydantic-settings-export#22::pyproject.toml::pydantic-settings::version_change,jag-k/pydantic-settings-export#22,jag-k/pydantic-settings-export,2025-01-25T02:56:14Z,pydantic-settings,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
jag-k/pydantic-settings-export#22::pyproject.toml::pydantic::version_change,jag-k/pydantic-settings-export#22,jag-k/pydantic-settings-export,2025-01-25T02:56:14Z,pydantic,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
jag-k/pydantic-settings-export#22::pyproject.toml::email-validator::add,jag-k/pydantic-settings-export#22,jag-k/pydantic-settings-export,2025-01-25T02:56:14Z,email-validator,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
jag-k/pydantic-settings-export#22::pyproject.toml::text-region-parser::add,jag-k/pydantic-settings-export#22,jag-k/pydantic-settings-export,2025-01-25T02:56:14Z,text-region-parser,,add,P1_NONEXISTENT_PACKAGE,NONE,high,live_pypi_osv(labeler_B),earliest release 2025-01-25 > PR 2025-01-25
bacalhau-project/andaime#22::requirements.txt::aider-chat::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,aider-chat,0.65.0,version_change,P2_INVALID_VERSION_SPEC,NONE,high,live_pypi_osv(labeler_B),pin ==0.65.0 uploaded 2024-11-26 > PR 2024-11-25
bacalhau-project/andaime#22::requirements.txt::aiohappyeyeballs::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,aiohappyeyeballs,2.4.3,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::aiohttp::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,aiohttp,3.11.7,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::anyio::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,anyio,4.6.2.post1,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::boto3::add,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,boto3,1.35.58,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::botocore::add,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,botocore,1.35.58,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::charset-normalizer::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,charset-normalizer,3.4.0,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::diff-match-patch::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,diff-match-patch,20241021,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::frozenlist::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,frozenlist,1.5.0,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::fsspec::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,fsspec,2024.10.0,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::grep-ast::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,grep-ast,0.4.0,version_change,P2_INVALID_VERSION_SPEC,NONE,high,live_pypi_osv(labeler_B),pin ==0.4.0 uploaded 2024-11-26 > PR 2024-11-25
bacalhau-project/andaime#22::requirements.txt::httpcore::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,httpcore,1.0.7,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::huggingface-hub::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,huggingface-hub,0.26.2,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::jiter::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,jiter,0.7.1,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::jmespath::add,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,jmespath,1.0.1,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::json5::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,json5,0.9.28,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::jsonschema-specifications::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,jsonschema-specifications,2024.10.1,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::litellm::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,litellm,1.52.16,version_change,P2_INVALID_VERSION_SPEC,NONE,high,live_pypi_osv(labeler_B),pin ==1.52.16 uploaded 2024-11-26 > PR 2024-11-25
bacalhau-project/andaime#22::requirements.txt::markupsafe::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,markupsafe,3.0.2,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::mixpanel::add,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,mixpanel,4.10.1,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::monotonic::add,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,monotonic,1.6,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::openai::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,openai,1.55.1,version_change,P2_INVALID_VERSION_SPEC,NONE,high,live_pypi_osv(labeler_B),pin ==1.55.1 uploaded 2024-11-25 > PR 2024-11-25
bacalhau-project/andaime#22::requirements.txt::packaging::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,packaging,24.2,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::posthog::add,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,posthog,3.7.3,add,P2_INVALID_VERSION_SPEC,NONE,high,live_pypi_osv(labeler_B),pin ==3.7.3 uploaded 2024-11-25 > PR 2024-11-25
bacalhau-project/andaime#22::requirements.txt::prompt-toolkit::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,prompt-toolkit,3.0.48,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::propcache::add,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,propcache,0.2.0,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::psutil::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,psutil,6.1.0,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::pydantic::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,pydantic,2.10.2,version_change,P2_INVALID_VERSION_SPEC,NONE,high,live_pypi_osv(labeler_B),pin ==2.10.2 uploaded 2024-11-26 > PR 2024-11-25
bacalhau-project/andaime#22::requirements.txt::pydantic-core::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,pydantic-core,2.27.1,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::pypandoc::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,pypandoc,1.14,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::regex::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,regex,2024.11.6,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::rich::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,rich,13.9.4,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::rpds-py::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,rpds-py,0.21.0,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::s3transfer::add,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,s3transfer,0.10.3,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::sounddevice::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,sounddevice,0.5.1,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::tiktoken::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,tiktoken,0.8.0,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::tqdm::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,tqdm,4.67.1,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::yarl::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,yarl,1.18.0,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
bacalhau-project/andaime#22::requirements.txt::zipp::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,2024-11-25T02:19:07Z,zipp,3.21.0,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
NVIDIA-NeMo/nemo-platform#48::packages/coding_agents/pyproject.toml::pydantic::add,NVIDIA-NeMo/nemo-platform#48,NVIDIA-NeMo/nemo-platform,2026-05-26T14:47:54Z,pydantic,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
silveimar/graphify#8::pyproject.toml::build::add,silveimar/graphify#8,silveimar/graphify,2026-05-21T03:26:13Z,build,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
silveimar/graphify#8::pyproject.toml::nuitka::add,silveimar/graphify#8,silveimar/graphify,2026-05-21T03:26:13Z,nuitka,,add,NONE,S4_LICENSE_POLICY_CONFLICT,high,live_pypi_osv(labeler_B),copyleft license token 'gpl'
silveimar/graphify#8::pyproject.toml::patchelf::add,silveimar/graphify#8,silveimar/graphify,2026-05-21T03:26:13Z,patchelf,,add,NONE,S4_LICENSE_POLICY_CONFLICT,high,live_pypi_osv(labeler_B),copyleft license token 'gpl'
silveimar/graphify#8::pyproject.toml::setuptools::add,silveimar/graphify#8,silveimar/graphify,2026-05-21T03:26:13Z,setuptools,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
silveimar/graphify#8::pyproject.toml::wheel::add,silveimar/graphify#8,silveimar/graphify,2026-05-21T03:26:13Z,wheel,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
jlynshue/local-private-orchestration#4::privacy-agent/scaffold/template/pyproject.toml::pyyaml::add,jlynshue/local-private-orchestration#4,jlynshue/local-private-orchestration,2026-06-05T01:27:25Z,pyyaml,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
jlynshue/local-private-orchestration#4::privacy-agent/scaffold/template/pyproject.toml::tomli::add,jlynshue/local-private-orchestration#4,jlynshue/local-private-orchestration,2026-06-05T01:27:25Z,tomli,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
jlynshue/local-private-orchestration#4::privacy-agent/scaffold/template/pyproject.toml::mcp::add,jlynshue/local-private-orchestration#4,jlynshue/local-private-orchestration,2026-06-05T01:27:25Z,mcp,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
jlynshue/local-private-orchestration#4::privacy-agent/scaffold/template/pyproject.toml::pytest::add,jlynshue/local-private-orchestration#4,jlynshue/local-private-orchestration,2026-06-05T01:27:25Z,pytest,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
jlynshue/local-private-orchestration#4::privacy-agent/scaffold/template/pyproject.toml::pytest-asyncio::add,jlynshue/local-private-orchestration#4,jlynshue/local-private-orchestration,2026-06-05T01:27:25Z,pytest-asyncio,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
jlynshue/local-private-orchestration#4::privacy-agent/scaffold/template/pyproject.toml::ruff::add,jlynshue/local-private-orchestration#4,jlynshue/local-private-orchestration,2026-06-05T01:27:25Z,ruff,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
motsognirr/olmlx#418::pyproject.toml::prometheus-client::add,motsognirr/olmlx#418,motsognirr/olmlx,2026-06-02T21:51:59Z,prometheus-client,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
ruvnet/sparc#34::pyproject.toml::gitpython::version_change,ruvnet/sparc#34,ruvnet/sparc,2026-05-23T09:08:05Z,GitPython,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
ruvnet/sparc#34::pyproject.toml::aider-chat::version_change,ruvnet/sparc#34,ruvnet/sparc,2026-05-23T09:08:05Z,aider-chat,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
ruvnet/sparc#34::requirements-dev.txt::aider-chat::version_change,ruvnet/sparc#34,ruvnet/sparc,2026-05-23T09:08:05Z,aider-chat,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
ruvnet/sparc#34::requirements-dev.txt::playwright::version_change,ruvnet/sparc#34,ruvnet/sparc,2026-05-23T09:08:05Z,playwright,,version_change,NONE,S7_METADATA_MISSING,high,live_pypi_osv(labeler_B),no usable license metadata
electron-rare/AV-Live#1::data_only_viz/pyproject.toml::open3d::add,electron-rare/AV-Live#1,electron-rare/AV-Live,2026-05-21T10:39:39Z,open3d,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
winter-to-spring/V4_AUTUMN#380::pyproject.toml::pytest-rerunfailures::add,winter-to-spring/V4_AUTUMN#380,winter-to-spring/V4_AUTUMN,2026-04-24T01:35:54Z,pytest-rerunfailures,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
winter-to-spring/V4_AUTUMN#380::pyproject.toml::aider-chat::add,winter-to-spring/V4_AUTUMN#380,winter-to-spring/V4_AUTUMN,2026-04-24T01:35:54Z,aider-chat,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
MementoRC/llm-pytest-analyzer#27::pyproject.toml::rich::remove,MementoRC/llm-pytest-analyzer#27,MementoRC/llm-pytest-analyzer,2025-05-27T17:18:18Z,rich,,remove,NONE,NONE,high,live_pypi_osv(labeler_B),change_type=remove; not risk-bearing
harbor-framework/harbor#411::adapters/swebench_live/pyproject.toml::datasets::add,harbor-framework/harbor#411,harbor-framework/harbor,2026-01-03T10:01:07Z,datasets,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
lihs-ie/pschool#29::pyproject.toml::ptyprocess::add,lihs-ie/pschool#29,lihs-ie/pschool,2026-05-16T06:23:04Z,ptyprocess,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
lihs-ie/pschool#29::pyproject.toml::anthropic::remove,lihs-ie/pschool#29,lihs-ie/pschool,2026-05-16T06:23:04Z,anthropic,,remove,NONE,NONE,high,live_pypi_osv(labeler_B),change_type=remove; not risk-bearing
BicameralAI/bicameral-mcp#400::pyproject.toml::tree-sitter-elixir::add,BicameralAI/bicameral-mcp#400,BicameralAI/bicameral-mcp,2026-05-17T01:26:20Z,tree-sitter-elixir,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
movito/adversarial-workflow#60::pyproject.toml::litellm::add,movito/adversarial-workflow#60,movito/adversarial-workflow,2026-04-08T22:12:36Z,litellm,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
movito/adversarial-workflow#60::pyproject.toml::aider-chat::remove,movito/adversarial-workflow#60,movito/adversarial-workflow,2026-04-08T22:12:36Z,aider-chat,,remove,NONE,NONE,high,live_pypi_osv(labeler_B),change_type=remove; not risk-bearing
cgpadwick/mle-beast#16::pyproject.toml::python-dotenv::add,cgpadwick/mle-beast#16,cgpadwick/mle-beast,2026-05-20T16:47:13Z,python-dotenv,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
shelkesays/safelint#58::pyproject.toml::tree-sitter-rust::add,shelkesays/safelint#58,shelkesays/safelint,2026-05-27T10:47:45Z,tree-sitter-rust,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
muffy86/MetaGPT#6::genesis-pack/packs/00-installer/assets/pyproject.toml::duckdb::add,muffy86/MetaGPT#6,muffy86/MetaGPT,2026-04-17T09:05:39Z,duckdb,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
muffy86/MetaGPT#6::genesis-pack/packs/00-installer/assets/pyproject.toml::httpx::add,muffy86/MetaGPT#6,muffy86/MetaGPT,2026-04-17T09:05:39Z,httpx,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
muffy86/MetaGPT#6::genesis-pack/packs/00-installer/assets/pyproject.toml::lancedb::add,muffy86/MetaGPT#6,muffy86/MetaGPT,2026-04-17T09:05:39Z,lancedb,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
muffy86/MetaGPT#6::genesis-pack/packs/00-installer/assets/pyproject.toml::opentelemetry-sdk::add,muffy86/MetaGPT#6,muffy86/MetaGPT,2026-04-17T09:05:39Z,opentelemetry-sdk,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
muffy86/MetaGPT#6::genesis-pack/packs/00-installer/assets/pyproject.toml::kuzu::add,muffy86/MetaGPT#6,muffy86/MetaGPT,2026-04-17T09:05:39Z,kuzu,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
muffy86/MetaGPT#6::genesis-pack/packs/00-installer/assets/pyproject.toml::sentence-transformers::add,muffy86/MetaGPT#6,muffy86/MetaGPT,2026-04-17T09:05:39Z,sentence-transformers,,add,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::pydantic::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,pydantic,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::pydantic-settings::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,pydantic-settings,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::fastapi::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,fastapi,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::uvicorn::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,uvicorn,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::sqlalchemy::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,sqlalchemy,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::alembic::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,alembic,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::asyncpg::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,asyncpg,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::redis::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,redis,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::httpx::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,httpx,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::aiofiles::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,aiofiles,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::python-multipart::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,python-multipart,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::python-jose::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,python-jose,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::passlib::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,passlib,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::structlog::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,structlog,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::rich::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,rich,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::typer::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,typer,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::pyyaml::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,pyyaml,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::jinja2::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,jinja2,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::pytest::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,pytest,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::pytest-asyncio::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,pytest-asyncio,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::pytest-cov::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,pytest-cov,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::pytest-xdist::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,pytest-xdist,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::ruff::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,ruff,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::mypy::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,mypy,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::pre-commit::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,pre-commit,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::sphinx::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,sphinx,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::sphinx-rtd-theme::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,sphinx-rtd-theme,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::myst-parser::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,myst-parser,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::sphinxcontrib-openapi::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,sphinxcontrib-openapi,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::torch::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,torch,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::transformers::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,transformers,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::sentence-transformers::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,sentence-transformers,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::openai::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,openai,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::anthropic::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,anthropic,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
r33n3/MASS#13::pyproject.toml::boto3::version_change,r33n3/MASS#13,r33n3/MASS,2026-02-25T18:23:00Z,boto3,,version_change,NONE,NONE,high,live_pypi_osv(labeler_B),no risk evidence found
