change_id,package,version,pr_time,current,det_covering_prePR,det_covering_any,det_p3,verdict
tadashi0713/superset#1::requirements/development.txt::zope-event::version_change,zope-event,6.2,2026-06-01T05:18:53Z,NONE,,,False,same
tadashi0713/superset#1::requirements/development.txt::zope-interface::version_change,zope-interface,8.5,2026-06-01T05:18:53Z,NONE,,,False,same
tadashi0713/superset#1::requirements/development.txt::zstandard::version_change,zstandard,0.25.0,2026-06-01T05:18:53Z,NONE,,,False,same
tadashi0713/superset#1::requirements/translations.txt::babel::version_change,babel,2.18.0,2026-06-01T05:18:53Z,NONE,,,False,same
stuandgravy/superset#110::requirements/base.txt::pyarrow::version_change,pyarrow,23.0.1,2026-05-29T00:33:59Z,NONE,,,False,same
stuandgravy/superset#110::requirements/development.txt::pyarrow::version_change,pyarrow,23.0.1,2026-05-29T00:33:59Z,NONE,,,False,same
thagikura/superset-fork#35::requirements/base.txt::pyarrow::version_change,pyarrow,23.0.1,2026-06-03T16:16:14Z,NONE,,,False,same
thagikura/superset-fork#35::requirements/development.txt::pyarrow::version_change,pyarrow,23.0.1,2026-06-03T16:16:14Z,NONE,,,False,same
heintztyler/superset-for-cog#9::requirements/base.txt::invoke::add,invoke,3.0.3,2026-06-05T23:54:17Z,NONE,,,False,same
heintztyler/superset-for-cog#9::requirements/base.txt::paramiko::version_change,paramiko,5.0.0,2026-06-05T23:54:17Z,P3_DIRECT_KNOWN_VULNERABILITY,,,False,FP(P3->NONE)
heintztyler/superset-for-cog#9::requirements/development.txt::invoke::add,invoke,3.0.3,2026-06-05T23:54:17Z,NONE,,,False,same
heintztyler/superset-for-cog#9::requirements/development.txt::paramiko::version_change,paramiko,5.0.0,2026-06-05T23:54:17Z,P3_DIRECT_KNOWN_VULNERABILITY,,,False,FP(P3->NONE)
thonda28/superset#25::requirements/development.txt::jaraco-context::version_change,jaraco-context,6.1.2,2026-06-07T00:26:07Z,NONE,,,False,same
Abhijit85/superset#47::requirements/base.txt::paramiko::version_change,paramiko,5.0.0,2026-06-07T17:43:25Z,P3_DIRECT_KNOWN_VULNERABILITY,,,False,FP(P3->NONE)
Abhijit85/superset#47::requirements/development.txt::paramiko::version_change,paramiko,5.0.0,2026-06-07T17:43:25Z,P3_DIRECT_KNOWN_VULNERABILITY,,,False,FP(P3->NONE)
Ashakibp/superset#72::requirements/base.txt::pyarrow::version_change,pyarrow,23.0.1,2026-05-27T21:46:40Z,NONE,,,False,same
Ashakibp/superset#72::requirements/development.txt::pyarrow::version_change,pyarrow,23.0.1,2026-05-27T21:46:40Z,NONE,,,False,same
alissa-hs/superset-cognition#8::requirements/base.txt::pyarrow::version_change,pyarrow,23.0.1,2026-06-01T22:09:07Z,NONE,,,False,same
alissa-hs/superset-cognition#8::requirements/development.txt::pyarrow::version_change,pyarrow,23.0.1,2026-06-01T22:09:07Z,NONE,,,False,same
ashleyot/superset#112::requirements/base.txt::sqlalchemy::version_change,sqlalchemy,2.0.36,2026-05-28T00:30:11Z,NONE,,,False,same
ashleyot/superset#112::requirements/development.txt::sqlalchemy::version_change,sqlalchemy,2.0.36,2026-05-28T00:30:11Z,NONE,,,False,same
dkuthoore/superset-demo#12::requirements/base.txt::pyarrow::version_change,pyarrow,23.0.1,2026-05-22T21:52:04Z,NONE,,,False,same
dkuthoore/superset-demo#12::requirements/development.txt::pyarrow::version_change,pyarrow,23.0.1,2026-05-22T21:52:04Z,NONE,,,False,same
kellyneil098/superset#207::requirements/base.txt::mako::version_change,mako,1.3.12,2026-05-10T20:50:38Z,NONE,,,False,same
kellyneil098/superset#207::requirements/development.txt::mako::version_change,mako,1.3.12,2026-05-10T20:50:38Z,NONE,,,False,same
ai4ai/superset#17::requirements/base.txt::flask::version_change,flask,3.1.3,2026-06-07T18:02:25Z,NONE,,,False,same
ai4ai/superset#17::requirements/base.txt::invoke::add,invoke,3.0.3,2026-06-07T18:02:25Z,NONE,,,False,same
ai4ai/superset#17::requirements/base.txt::paramiko::version_change,paramiko,5.0.0,2026-06-07T18:02:25Z,P3_DIRECT_KNOWN_VULNERABILITY,,,False,FP(P3->NONE)
ai4ai/superset#17::requirements/base.txt::pyjwt::version_change,pyjwt,2.13.0,2026-06-07T18:02:25Z,NONE,,,False,same
ai4ai/superset#17::requirements/development.txt::async-timeout::add,async-timeout,4.0.3,2026-06-07T18:02:25Z,NONE,,,False,same
ai4ai/superset#17::requirements/development.txt::flask::version_change,flask,3.1.3,2026-06-07T18:02:25Z,NONE,,,False,same
ai4ai/superset#17::requirements/development.txt::invoke::add,invoke,3.0.3,2026-06-07T18:02:25Z,NONE,,,False,same
ai4ai/superset#17::requirements/development.txt::numexpr::add,numexpr,2.14.1,2026-06-07T18:02:25Z,NONE,,,False,same
ai4ai/superset#17::requirements/development.txt::paramiko::version_change,paramiko,5.0.0,2026-06-07T18:02:25Z,P3_DIRECT_KNOWN_VULNERABILITY,,,False,FP(P3->NONE)
ai4ai/superset#17::requirements/development.txt::pyjwt::version_change,pyjwt,2.13.0,2026-06-07T18:02:25Z,NONE,,,False,same
blue-eagle/devin_take_home_project#19::requirements/base.txt::flask::version_change,flask,3.1.3,2026-05-21T07:52:21Z,NONE,,,False,same
blue-eagle/devin_take_home_project#19::requirements/base.txt::flask-babel::version_change,flask-babel,4.0.0,2026-05-21T07:52:21Z,NONE,,,False,same
blue-eagle/devin_take_home_project#19::requirements/base.txt::flask-sqlalchemy::version_change,flask-sqlalchemy,3.0.5,2026-05-21T07:52:21Z,NONE,,,False,same
blue-eagle/devin_take_home_project#19::requirements/base.txt::idna::version_change,idna,3.16,2026-05-21T07:52:21Z,P2_INVALID_VERSION_SPEC,,,False,same
blue-eagle/devin_take_home_project#19::requirements/base.txt::invoke::add,invoke,3.0.3,2026-05-21T07:52:21Z,NONE,,,False,same
blue-eagle/devin_take_home_project#19::requirements/base.txt::mako::version_change,mako,1.3.12,2026-05-21T07:52:21Z,NONE,,,False,same
blue-eagle/devin_take_home_project#19::requirements/base.txt::markdown::version_change,markdown,3.10.2,2026-05-21T07:52:21Z,NONE,,,False,same
blue-eagle/devin_take_home_project#19::requirements/base.txt::paramiko::version_change,paramiko,5.0.0,2026-05-21T07:52:21Z,P3_DIRECT_KNOWN_VULNERABILITY,,,False,FP(P3->NONE)
blue-eagle/devin_take_home_project#19::requirements/base.txt::pyarrow::version_change,pyarrow,23.0.1,2026-05-21T07:52:21Z,NONE,,,False,same
blue-eagle/devin_take_home_project#19::requirements/base.txt::pyjwt::version_change,pyjwt,2.13.0,2026-05-21T07:52:21Z,P2_INVALID_VERSION_SPEC,,,False,same
blue-eagle/devin_take_home_project#19::requirements/base.txt::urllib3::version_change,urllib3,2.7.0,2026-05-21T07:52:21Z,NONE,,,False,same
blue-eagle/devin_take_home_project#19::requirements/development.txt::flask::version_change,flask,3.1.3,2026-05-21T07:52:21Z,NONE,,,False,same
blue-eagle/devin_take_home_project#19::requirements/development.txt::flask-babel::version_change,flask-babel,4.0.0,2026-05-21T07:52:21Z,NONE,,,False,same
blue-eagle/devin_take_home_project#19::requirements/development.txt::flask-sqlalchemy::version_change,flask-sqlalchemy,3.0.5,2026-05-21T07:52:21Z,NONE,,,False,same
blue-eagle/devin_take_home_project#19::requirements/development.txt::idna::version_change,idna,3.16,2026-05-21T07:52:21Z,P2_INVALID_VERSION_SPEC,,,False,same
blue-eagle/devin_take_home_project#19::requirements/development.txt::invoke::add,invoke,3.0.3,2026-05-21T07:52:21Z,NONE,,,False,same
blue-eagle/devin_take_home_project#19::requirements/development.txt::mako::version_change,mako,1.3.12,2026-05-21T07:52:21Z,NONE,,,False,same
blue-eagle/devin_take_home_project#19::requirements/development.txt::markdown::version_change,markdown,3.10.2,2026-05-21T07:52:21Z,NONE,,,False,same
blue-eagle/devin_take_home_project#19::requirements/development.txt::paramiko::version_change,paramiko,5.0.0,2026-05-21T07:52:21Z,P3_DIRECT_KNOWN_VULNERABILITY,,,False,FP(P3->NONE)
blue-eagle/devin_take_home_project#19::requirements/development.txt::pyarrow::version_change,pyarrow,23.0.1,2026-05-21T07:52:21Z,NONE,,,False,same
blue-eagle/devin_take_home_project#19::requirements/development.txt::pyjwt::version_change,pyjwt,2.13.0,2026-05-21T07:52:21Z,P2_INVALID_VERSION_SPEC,,,False,same
blue-eagle/devin_take_home_project#19::requirements/development.txt::urllib3::version_change,urllib3,2.7.0,2026-05-21T07:52:21Z,NONE,,,False,same
waterhlouis/utils-py-206551#3::requirements-dev.txt::astroid::add,astroid,4.0.4,2026-05-29T02:19:24Z,NONE,,,False,same
waterhlouis/utils-py-206551#3::requirements-dev.txt::black::add,black,26.5.1,2026-05-29T02:19:24Z,NONE,,,False,same
waterhlouis/utils-py-206551#3::requirements-dev.txt::click::add,click,8.4.1,2026-05-29T02:19:24Z,NONE,,,False,same
waterhlouis/utils-py-206551#3::requirements-dev.txt::dill::add,dill,0.4.1,2026-05-29T02:19:24Z,NONE,,,False,same
waterhlouis/utils-py-206551#3::requirements-dev.txt::isort::add,isort,8.0.1,2026-05-29T02:19:24Z,NONE,,,False,same
waterhlouis/utils-py-206551#3::requirements-dev.txt::mccabe::add,mccabe,0.7.0,2026-05-29T02:19:24Z,NONE,,,False,same
waterhlouis/utils-py-206551#3::requirements-dev.txt::mypy-extensions::add,mypy_extensions,1.1.0,2026-05-29T02:19:24Z,NONE,,,False,same
waterhlouis/utils-py-206551#3::requirements-dev.txt::packaging::add,packaging,26.2,2026-05-29T02:19:24Z,NONE,,,False,same
waterhlouis/utils-py-206551#3::requirements-dev.txt::pathspec::add,pathspec,1.1.1,2026-05-29T02:19:24Z,NONE,,,False,same
waterhlouis/utils-py-206551#3::requirements-dev.txt::platformdirs::add,platformdirs,4.10.0,2026-05-29T02:19:24Z,NONE,,,False,same
waterhlouis/utils-py-206551#3::requirements-dev.txt::pylint::add,pylint,4.0.5,2026-05-29T02:19:24Z,NONE,,,False,same
waterhlouis/utils-py-206551#3::requirements-dev.txt::pytokens::add,pytokens,0.4.1,2026-05-29T02:19:24Z,NONE,,,False,same
waterhlouis/utils-py-206551#3::requirements-dev.txt::tomlkit::add,tomlkit,0.15.0,2026-05-29T02:19:24Z,NONE,,,False,same
gaurav21/superset#16::requirements/base.txt::ecdsa::add,ecdsa,0.19.2,2026-06-07T05:59:42Z,NONE,GHSA-wj6h-64fc-37mp,GHSA-wj6h-64fc-37mp;PYSEC-2026-1325,True,FN(NONE->P3)
gaurav21/superset#16::requirements/base.txt::python-jose::add,python-jose,3.5.0,2026-06-07T05:59:42Z,NONE,,,False,same
razasekha/superset-devin#34::requirements/base.txt::flask::version_change,flask,3.1.3,2026-06-02T03:14:47Z,NONE,,,False,same
razasekha/superset-devin#34::requirements/base.txt::flask-migrate::version_change,flask-migrate,4.1.0,2026-06-02T03:14:47Z,NONE,,,False,same
razasekha/superset-devin#34::requirements/base.txt::flask-sqlalchemy::version_change,flask-sqlalchemy,3.1.1,2026-06-02T03:14:47Z,NONE,,,False,same
razasekha/superset-devin#34::requirements/development.txt::flask::version_change,flask,3.1.3,2026-06-02T03:14:47Z,NONE,,,False,same
razasekha/superset-devin#34::requirements/development.txt::flask-migrate::version_change,flask-migrate,4.1.0,2026-06-02T03:14:47Z,NONE,,,False,same
razasekha/superset-devin#34::requirements/development.txt::flask-sqlalchemy::version_change,flask-sqlalchemy,3.1.1,2026-06-02T03:14:47Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements-dev.txt::black::add,black,26.5.1,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements-dev.txt::pylint::add,pylint,4.0.5,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements-dev.txt::isort::add,isort,8.0.1,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements-dev.txt::pre-commit::add,pre-commit,4.6.0,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::astroid::add,astroid,4.0.4,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::black::add,black,26.5.1,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::cfgv::add,cfgv,3.5.0,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::click::add,click,8.4.1,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::dill::add,dill,0.4.1,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::distlib::add,distlib,0.4.0,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::filelock::add,filelock,3.29.0,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::identify::add,identify,2.6.19,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::isort::add,isort,8.0.1,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::mccabe::add,mccabe,0.7.0,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::mypy-extensions::add,mypy_extensions,1.1.0,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::nodeenv::add,nodeenv,1.10.0,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::packaging::add,packaging,26.2,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::pathspec::add,pathspec,1.1.1,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::platformdirs::add,platformdirs,4.9.6,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::pre-commit::add,pre_commit,4.6.0,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::pylint::add,pylint,4.0.5,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::python-discovery::add,python-discovery,1.3.1,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::pytokens::add,pytokens,0.4.1,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::pyyaml::add,PyYAML,6.0.3,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::tomlkit::add,tomlkit,0.15.0,2026-05-25T10:43:11Z,NONE,,,False,same
mcross-509qh/code-snippets-051533#3::requirements.txt::virtualenv::add,virtualenv,21.3.3,2026-05-25T10:43:11Z,NONE,,,False,same
KudakwasheMushaike/superset-devin-demo#8::requirements/base.txt::flask::version_change,flask,3.1.3,2026-05-20T02:54:32Z,NONE,,,False,same
KudakwasheMushaike/superset-devin-demo#8::requirements/development.txt::flask::version_change,flask,3.1.3,2026-05-20T02:54:32Z,NONE,,,False,same
rakshith48/superset#2::requirements/base.txt::idna::version_change,idna,3.16,2026-05-26T11:16:08Z,NONE,,,False,same
heintztyler/superset-for-cog#10::requirements/base.txt::pyjwt::version_change,pyjwt,2.13.0,2026-06-05T23:56:02Z,NONE,,,False,same
heintztyler/superset-for-cog#10::requirements/development.txt::pyjwt::version_change,pyjwt,2.13.0,2026-06-05T23:56:02Z,NONE,,,False,same
theodecourt/superset#25::requirements/base.txt::mako::version_change,mako,1.3.12,2026-05-17T20:56:00Z,NONE,,,False,same
theodecourt/superset#25::requirements/development.txt::mako::version_change,mako,1.3.12,2026-05-17T20:56:00Z,NONE,,,False,same
vaniachow/superset#121::requirements/base.txt::pyjwt::version_change,pyjwt,2.12.1,2026-05-20T17:53:59Z,NONE,,GHSA-993g-76c3-p5m4;GHSA-fhv5-28vv-h8m8;GHSA-jq35-7prp-9v3f,False,same
vaniachow/superset#121::requirements/development.txt::pyjwt::version_change,pyjwt,2.12.1,2026-05-20T17:53:59Z,NONE,,GHSA-993g-76c3-p5m4;GHSA-fhv5-28vv-h8m8;GHSA-jq35-7prp-9v3f,False,same
stuandgravy/superset#123::requirements/base.txt::pyarrow::version_change,pyarrow,23.0.1,2026-05-29T01:24:28Z,NONE,,,False,same
stuandgravy/superset#123::requirements/development.txt::pyarrow::version_change,pyarrow,23.0.1,2026-05-29T01:24:28Z,NONE,,,False,same
vrnwal/superset#7::requirements/base.txt::cryptography::version_change,cryptography,48.0.0,2026-05-26T01:39:43Z,P3_DIRECT_KNOWN_VULNERABILITY,,GHSA-537c-gmf6-5ccf,False,FP(P3->NONE)
vrnwal/superset#7::requirements/base.txt::pyopenssl::version_change,pyopenssl,26.2.0,2026-05-26T01:39:43Z,NONE,,,False,same
vrnwal/superset#7::requirements/development.txt::cryptography::version_change,cryptography,48.0.0,2026-05-26T01:39:43Z,P3_DIRECT_KNOWN_VULNERABILITY,,GHSA-537c-gmf6-5ccf,False,FP(P3->NONE)
vrnwal/superset#7::requirements/development.txt::pyopenssl::version_change,pyopenssl,26.2.0,2026-05-26T01:39:43Z,NONE,,,False,same
KudakwasheMushaike/superset-devin-demo#6::requirements/base.txt::flask::version_change,flask,3.1.3,2026-05-18T21:02:52Z,NONE,,,False,same
KudakwasheMushaike/superset-devin-demo#6::requirements/development.txt::flask::version_change,flask,3.1.3,2026-05-18T21:02:52Z,NONE,,,False,same
vaniachow/superset#108::requirements/base.txt::invoke::add,invoke,3.0.3,2026-05-20T17:48:28Z,NONE,,,False,same
vaniachow/superset#108::requirements/base.txt::paramiko::version_change,paramiko,5.0.0,2026-05-20T17:48:28Z,P3_DIRECT_KNOWN_VULNERABILITY,,,False,FP(P3->NONE)
vaniachow/superset#108::requirements/development.txt::invoke::add,invoke,3.0.3,2026-05-20T17:48:28Z,NONE,,,False,same
vaniachow/superset#108::requirements/development.txt::paramiko::version_change,paramiko,5.0.0,2026-05-20T17:48:28Z,P3_DIRECT_KNOWN_VULNERABILITY,,,False,FP(P3->NONE)
nicholasbernhardtlanier/superset_cognition#32::requirements/base.txt::pyarrow::version_change,pyarrow,23.0.1,2026-05-27T20:35:54Z,NONE,,,False,same
nicholasbernhardtlanier/superset_cognition#32::requirements/development.txt::pyarrow::version_change,pyarrow,23.0.1,2026-05-27T20:35:54Z,NONE,,,False,same
greatengineer19/forked_superset#9::requirements/base.txt::numpy::version_change,numpy,2.4.6,2026-05-20T00:04:56Z,NONE,,,False,same
greatengineer19/forked_superset#9::requirements/base.txt::pandas::version_change,pandas,2.2.3,2026-05-20T00:04:56Z,NONE,,,False,same
greatengineer19/forked_superset#9::requirements/base.txt::python-calamine::add,python-calamine,0.6.2,2026-05-20T00:04:56Z,NONE,,,False,same
greatengineer19/forked_superset#9::requirements/development.txt::numpy::version_change,numpy,2.4.6,2026-05-20T00:04:56Z,NONE,,,False,same
greatengineer19/forked_superset#9::requirements/development.txt::pandas::version_change,pandas,2.2.3,2026-05-20T00:04:56Z,NONE,,,False,same
greatengineer19/forked_superset#9::requirements/development.txt::python-calamine::add,python-calamine,0.6.2,2026-05-20T00:04:56Z,NONE,,,False,same
KudakwasheMushaike/superset-devin-demo#9::requirements/base.txt::flask::version_change,flask,3.1.3,2026-05-20T18:26:42Z,NONE,,,False,same
KudakwasheMushaike/superset-devin-demo#9::requirements/development.txt::flask::version_change,flask,3.1.3,2026-05-20T18:26:42Z,NONE,,,False,same
blue-eagle/devin_take_home_project#17::requirements/base.txt::flask::version_change,flask,3.1.3,2026-05-21T07:50:48Z,NONE,,,False,same
blue-eagle/devin_take_home_project#17::requirements/base.txt::flask-babel::version_change,flask-babel,4.0.0,2026-05-21T07:50:48Z,NONE,,,False,same
blue-eagle/devin_take_home_project#17::requirements/base.txt::flask-migrate::version_change,flask-migrate,4.1.0,2026-05-21T07:50:48Z,NONE,,,False,same
blue-eagle/devin_take_home_project#17::requirements/base.txt::flask-sqlalchemy::version_change,flask-sqlalchemy,3.1.1,2026-05-21T07:50:48Z,NONE,,,False,same
blue-eagle/devin_take_home_project#17::requirements/base.txt::sqlalchemy::version_change,sqlalchemy,2.0.49,2026-05-21T07:50:48Z,NONE,,,False,same
blue-eagle/devin_take_home_project#17::requirements/development.txt::flask::version_change,flask,3.1.3,2026-05-21T07:50:48Z,NONE,,,False,same
blue-eagle/devin_take_home_project#17::requirements/development.txt::flask-babel::version_change,flask-babel,4.0.0,2026-05-21T07:50:48Z,NONE,,,False,same
blue-eagle/devin_take_home_project#17::requirements/development.txt::flask-migrate::version_change,flask-migrate,4.1.0,2026-05-21T07:50:48Z,NONE,,,False,same
blue-eagle/devin_take_home_project#17::requirements/development.txt::flask-sqlalchemy::version_change,flask-sqlalchemy,3.1.1,2026-05-21T07:50:48Z,NONE,,,False,same
blue-eagle/devin_take_home_project#17::requirements/development.txt::sqlalchemy::version_change,sqlalchemy,2.0.49,2026-05-21T07:50:48Z,NONE,,,False,same
stuandgravy/superset#143::requirements/base.txt::pyarrow::version_change,pyarrow,23.0.1,2026-05-29T04:42:43Z,NONE,,,False,same
stuandgravy/superset#143::requirements/development.txt::pyarrow::version_change,pyarrow,23.0.1,2026-05-29T04:42:43Z,NONE,,,False,same
vaniachow/superset#89::requirements/base.txt::flask::version_change,flask,3.1.3,2026-05-20T17:25:17Z,NONE,,,False,same
vaniachow/superset#89::requirements/base.txt::flask-babel::version_change,flask-babel,4.0.0,2026-05-20T17:25:17Z,NONE,,,False,same
vaniachow/superset#89::requirements/base.txt::flask-sqlalchemy::version_change,flask-sqlalchemy,3.0.5,2026-05-20T17:25:17Z,NONE,,,False,same
vaniachow/superset#89::requirements/development.txt::flask::version_change,flask,3.1.3,2026-05-20T17:25:17Z,NONE,,,False,same
vaniachow/superset#89::requirements/development.txt::flask-babel::version_change,flask-babel,4.0.0,2026-05-20T17:25:17Z,NONE,,,False,same
vaniachow/superset#89::requirements/development.txt::flask-sqlalchemy::version_change,flask-sqlalchemy,3.0.5,2026-05-20T17:25:17Z,NONE,,,False,same
thagikura/superset-fork#31::requirements/base.txt::pyarrow::version_change,pyarrow,23.0.1,2026-06-03T14:57:19Z,NONE,,,False,same
thagikura/superset-fork#31::requirements/development.txt::pyarrow::version_change,pyarrow,23.0.1,2026-06-03T14:57:19Z,NONE,,,False,same
bsunders/superset#43::requirements/base.txt::pyarrow::version_change,pyarrow,23.0.1,2026-06-04T02:17:32Z,NONE,,,False,same
bsunders/superset#43::requirements/development.txt::pyarrow::version_change,pyarrow,23.0.1,2026-06-04T02:17:32Z,NONE,,,False,same
minatoplanb/superset#10::requirements/base.txt::flask::version_change,flask,2.3.4,2026-06-08T10:05:21Z,P2_INVALID_VERSION_SPEC,GHSA-68rp-wp8r-4726;PYSEC-2026-2151,GHSA-68rp-wp8r-4726;PYSEC-2026-2151,True,same
minatoplanb/superset#10::requirements/development.txt::flask::version_change,flask,2.3.4,2026-06-08T10:05:21Z,P2_INVALID_VERSION_SPEC,GHSA-68rp-wp8r-4726;PYSEC-2026-2151,GHSA-68rp-wp8r-4726;PYSEC-2026-2151,True,same
heintztyler/superset-for-cog#18::requirements/base.txt::pyarrow::version_change,pyarrow,23.0.1,2026-06-06T00:54:29Z,NONE,,,False,same
heintztyler/superset-for-cog#18::requirements/development.txt::pyarrow::version_change,pyarrow,23.0.1,2026-06-06T00:54:29Z,NONE,,,False,same
annagibaeva/Superset--Devin#12::requirements/base.txt::cryptography::version_change,cryptography,48.0.0,2026-06-03T15:18:24Z,P3_DIRECT_KNOWN_VULNERABILITY,,GHSA-537c-gmf6-5ccf,False,FP(P3->NONE)
annagibaeva/Superset--Devin#12::requirements/base.txt::pyjwt::version_change,pyjwt,2.13.0,2026-06-03T15:18:24Z,NONE,,,False,same
annagibaeva/Superset--Devin#12::requirements/base.txt::pyopenssl::version_change,pyopenssl,26.2.0,2026-06-03T15:18:24Z,NONE,,,False,same
annagibaeva/Superset--Devin#12::requirements/base.txt::werkzeug::version_change,werkzeug,3.1.8,2026-06-03T15:18:24Z,NONE,,,False,same
annagibaeva/Superset--Devin#12::requirements/development.txt::cryptography::version_change,cryptography,48.0.0,2026-06-03T15:18:24Z,P3_DIRECT_KNOWN_VULNERABILITY,,GHSA-537c-gmf6-5ccf,False,FP(P3->NONE)
annagibaeva/Superset--Devin#12::requirements/development.txt::pyjwt::version_change,pyjwt,2.13.0,2026-06-03T15:18:24Z,NONE,,,False,same
annagibaeva/Superset--Devin#12::requirements/development.txt::pyopenssl::version_change,pyopenssl,26.2.0,2026-06-03T15:18:24Z,NONE,,,False,same
annagibaeva/Superset--Devin#12::requirements/development.txt::werkzeug::version_change,werkzeug,3.1.8,2026-06-03T15:18:24Z,NONE,,,False,same
leeadh/superset#19::requirements/base.txt::cryptography::version_change,cryptography,48.0.0,2026-05-20T07:00:36Z,P3_DIRECT_KNOWN_VULNERABILITY,,GHSA-537c-gmf6-5ccf,False,FP(P3->NONE)
leeadh/superset#19::requirements/base.txt::pyopenssl::version_change,pyopenssl,26.2.0,2026-05-20T07:00:36Z,NONE,,,False,same
leeadh/superset#19::requirements/development.txt::cryptography::version_change,cryptography,48.0.0,2026-05-20T07:00:36Z,P3_DIRECT_KNOWN_VULNERABILITY,,GHSA-537c-gmf6-5ccf,False,FP(P3->NONE)
leeadh/superset#19::requirements/development.txt::pyopenssl::version_change,pyopenssl,26.2.0,2026-05-20T07:00:36Z,NONE,,,False,same
zkabyken/superset#8::requirements/base.txt::croniter::version_change,croniter,6.2.2,2026-06-06T16:28:11Z,NONE,,,False,same
zkabyken/superset#8::requirements/development.txt::croniter::version_change,croniter,6.2.2,2026-06-06T16:28:11Z,NONE,,,False,same
giacomodalpino/superset#18::requirements/development.txt::pytest::version_change,pytest,9.0.3,2026-04-18T02:52:40Z,NONE,,,False,same
giacomodalpino/superset#18::requirements/development.txt::pytest-asyncio::version_change,pytest-asyncio,1.3.0,2026-04-18T02:52:40Z,NONE,,,False,same
giacomodalpino/superset#18::requirements/development.txt::pytest-mock::version_change,pytest-mock,3.15.1,2026-04-18T02:52:40Z,NONE,,,False,same
thonda28/superset#26::requirements/base.txt::anyio::add,anyio,4.13.0,2026-06-07T02:26:25Z,NONE,,,False,same
thonda28/superset#26::requirements/base.txt::starlette::add,starlette,1.2.1,2026-06-07T02:26:25Z,NONE,,GHSA-82w8-qh3p-5jfq;GHSA-jp82-jpqv-5vv3;PYSEC-2026-248,False,same
thonda28/superset#26::requirements/development.txt::anyio::version_change,anyio,4.13.0,2026-06-07T02:26:25Z,NONE,,,False,same
thonda28/superset#26::requirements/development.txt::starlette::version_change,starlette,1.2.1,2026-06-07T02:26:25Z,NONE,,GHSA-82w8-qh3p-5jfq;GHSA-jp82-jpqv-5vv3;PYSEC-2026-248,False,same
Abhijit85/superset#37::requirements/base.txt::pyjwt::version_change,pyjwt,2.13.0,2026-06-07T17:41:58Z,NONE,,,False,same
Abhijit85/superset#37::requirements/development.txt::pyjwt::version_change,pyjwt,2.13.0,2026-06-07T17:41:58Z,NONE,,,False,same
Sahanawit/superset#5::requirements/base.txt::cryptography::version_change,cryptography,48.0.0,2026-06-03T22:32:59Z,P3_DIRECT_KNOWN_VULNERABILITY,,GHSA-537c-gmf6-5ccf,False,FP(P3->NONE)
Sahanawit/superset#5::requirements/development.txt::cryptography::version_change,cryptography,48.0.0,2026-06-03T22:32:59Z,P3_DIRECT_KNOWN_VULNERABILITY,,GHSA-537c-gmf6-5ccf,False,FP(P3->NONE)
